REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016/2017,"CÉGEP Lionel-Groulx, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441044163,67.1.1.1.1.2.3.1,15,,,,0
2017/2018,"CÉGEP Lionel-Groulx, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441044163,67.1.1.1.1.2.3.1,15,,,,0
2018/2019,"CÉGEP Lionel-Groulx, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441044163,67.1.1.1.1.2.3.1,18,,,,0
2019/2020,"CÉGEP Lionel-Groulx, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441044163,67.1.1.1.1.2.3.1,24,,,,0
2020/2021,"CÉGEP Lionel-Groulx, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441044163,67.1.1.1.1.2.3.1,21,,,,0
2021/2022,"CÉGEP Lionel-Groulx, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441044163,67.1.1.1.1.2.3.1,18,,,,0
2011/2012,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,30,,,,0
2012/2013,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,48,,,,0
2013/2014,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,78,,,,0
2014/2015,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,84,,,,0
2015/2016,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,66,,,,0
2016/2017,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,63,,,,0
2017/2018,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,81,,,,0
2018/2019,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,96,,,,0
2019/2020,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,105,,,,0
2020/2021,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,108,,,,0
2021/2022,"CÉGEP de Maisonneuve, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441053885,68.1.1.1.1.2.3.1,129,,,,0
2011/2012,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,75,,,,0
2012/2013,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,93,,,,0
2013/2014,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,129,,,,0
2014/2015,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,195,,,,0
2015/2016,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,234,,,,0
2016/2017,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,210,,,,0
2017/2018,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,249,,,,0
2018/2019,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,306,,,,0
2019/2020,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,309,,,,0
2020/2021,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,198,,,,0
2021/2022,"CÉGEP de Matane, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441063081,69.1.1.1.1.2.3.1,207,,,,0
2011/2012,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,18,,,,0
2012/2013,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,24,,,,0
2013/2014,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,51,,,,0
2014/2015,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,51,,,,0
2015/2016,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,39,,,,0
2016/2017,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,42,,,,0
2017/2018,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,45,,,,0
2018/2019,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,54,,,,0
2019/2020,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,81,,,,0
2020/2021,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,72,,,,0
2021/2022,"CÉGEP Montmorency, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441071545,70.1.1.1.1.2.3.1,72,,,,0
2011/2012,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,15,,,,0
2012/2013,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,21,,,,0
2013/2014,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,27,,,,0
2014/2015,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,24,,,,0
2015/2016,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,21,,,,0
2016/2017,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,18,,,,0
2017/2018,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,21,,,,0
2018/2019,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,27,,,,0
2019/2020,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,27,,,,0
2020/2021,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,27,,,,0
2021/2022,"CÉGEP de l'Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441083495,71.1.1.1.1.2.3.1,33,,,,0
2011/2012,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,45,,,,0
2012/2013,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,45,,,,0
2013/2014,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,66,,,,0
2014/2015,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,81,,,,0
2015/2016,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,93,,,,0
2016/2017,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,84,,,,0
2017/2018,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,81,,,,0
2018/2019,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,78,,,,0
2019/2020,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,87,,,,0
2020/2021,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,72,,,,0
2021/2022,"CÉGEP de Thetford, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441095431,72.1.1.1.1.2.3.1,63,,,,0
2011/2012,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,57,,,,0
2012/2013,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,60,,,,0
2013/2014,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,57,,,,0
2014/2015,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,69,,,,0
2015/2016,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,69,,,,0
2016/2017,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,57,,,,0
2017/2018,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,45,,,,0
2018/2019,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,45,,,,0
2019/2020,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,51,,,,0
2020/2021,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,51,,,,0
2021/2022,"CÉGEP de Rimouski, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441103063,73.1.1.1.1.2.3.1,63,,,,0
2011/2012,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,45,,,,0
2012/2013,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,48,,,,0
2013/2014,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,48,,,,0
2014/2015,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,51,,,,0
2015/2016,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,51,,,,0
2016/2017,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,63,,,,0
2017/2018,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,93,,,,0
2018/2019,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,144,,,,0
2019/2020,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,165,,,,0
2020/2021,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,90,,,,0
2021/2022,"CÉGEP de Rivière-du-Loup, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441115879,74.1.1.1.1.2.3.1,150,,,,0
2011/2012,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,87,,,,0
2012/2013,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,60,,,,0
2013/2014,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,105,,,,0
2014/2015,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,126,,,,0
2015/2016,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,84,,,,0
2016/2017,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,84,,,,0
2017/2018,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,84,,,,0
2018/2019,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,105,,,,0
2019/2020,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,117,,,,0
2020/2021,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,75,,,,0
2021/2022,"CÉGEP de Rosemont, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441123423,75.1.1.1.1.2.3.1,117,,,,0
2011/2012,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,27,,,,0
2012/2013,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,39,,,,0
2013/2014,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,39,,,,0
2014/2015,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,48,,,,0
2015/2016,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,42,,,,0
2016/2017,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,39,,,,0
2017/2018,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,45,,,,0
2018/2019,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,48,,,,0
2019/2020,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,63,,,,0
2020/2021,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,81,,,,0
2021/2022,"CÉGEP de Sainte-Foy, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441140017,76.1.1.1.1.2.3.1,96,,,,0
2011/2012,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,117,,,,0
2012/2013,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,129,,,,0
2013/2014,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,102,,,,0
2014/2015,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,114,,,,0
2015/2016,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,171,,,,0
2016/2017,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,240,,,,0
2017/2018,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,261,,,,0
2018/2019,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,243,,,,0
2019/2020,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,306,,,,0
2020/2021,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,228,,,,0
2021/2022,"CÉGEP de Saint-Félicien, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441150981,77.1.1.1.1.2.3.1,303,,,,0
2011/2012,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,33,,,,0
2012/2013,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,33,,,,0
2013/2014,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,42,,,,0
2014/2015,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,27,,,,0
2015/2016,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,15,,,,0
2016/2017,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,18,,,,0
2017/2018,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,18,,,,0
2018/2019,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,30,,,,0
2019/2020,"CÉGEP de Saint-Hyacinthe, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,International students,"Total, gender",Number,223,units,0,v1441158937,78.1.1.1.1.2.3.1,45,,,,0
