"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009/2010","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","5805","","","","0"
"2010/2011","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","6174","","","","0"
"2011/2012","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","6555","","","","0"
"2012/2013","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","6993","","","","0"
"2013/2014","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","7506","","","","0"
"2014/2015","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","8166","","","","0"
"2015/2016","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","8814","","","","0"
"2016/2017","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","9543","","","","0"
"2017/2018","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","10395","","","","0"
"2018/2019","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","11118","","","","0"
"2019/2020","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","11406","","","","0"
"2020/2021","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","10833","","","","0"
"2021/2022","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","10551","","","","0"
"2022/2023","McGill University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1609994954","33.1.1.1.1.2.3.1","10713","","","","0"
"2009/2010","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","5718","","","","0"
"2010/2011","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","5997","","","","0"
"2011/2012","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","6438","","","","0"
"2012/2013","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","7032","","","","0"
"2013/2014","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","7542","","","","0"
"2014/2015","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","8355","","","","0"
"2015/2016","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","8460","","","","0"
"2016/2017","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","8292","","","","0"
"2017/2018","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","8499","","","","0"
"2018/2019","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","8934","","","","0"
"2019/2020","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","9489","","","","0"
"2020/2021","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","8850","","","","0"
"2021/2022","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","10383","","","","0"
"2022/2023","Université de Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610072947","34.1.1.1.1.2.3.1","11211","","","","0"
"2009/2010","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","2106","","","","0"
"2010/2011","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","2334","","","","0"
"2011/2012","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","2562","","","","0"
"2012/2013","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","2880","","","","0"
"2013/2014","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3045","","","","0"
"2014/2015","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3420","","","","0"
"2015/2016","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3570","","","","0"
"2016/2017","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3723","","","","0"
"2017/2018","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3681","","","","0"
"2018/2019","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3861","","","","0"
"2019/2020","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","4317","","","","0"
"2020/2021","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","3825","","","","0"
"2021/2022","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","4143","","","","0"
"2022/2023","Université Laval, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610186453","35.1.1.1.1.2.3.1","5103","","","","0"
"2009/2010","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","933","","","","0"
"2010/2011","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","960","","","","0"
"2011/2012","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1041","","","","0"
"2012/2013","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1140","","","","0"
"2013/2014","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1257","","","","0"
"2014/2015","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1362","","","","0"
"2015/2016","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1401","","","","0"
"2016/2017","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1425","","","","0"
"2017/2018","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1488","","","","0"
"2018/2019","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1527","","","","0"
"2019/2020","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1632","","","","0"
"2020/2021","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1179","","","","0"
"2021/2022","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1608","","","","0"
"2022/2023","Université de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610283401","36.1.1.1.1.2.3.1","1797","","","","0"
"2009/2010","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","3369","","","","0"
"2010/2011","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","3660","","","","0"
"2011/2012","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","3924","","","","0"
"2012/2013","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","4458","","","","0"
"2013/2014","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","4809","","","","0"
"2014/2015","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","5091","","","","0"
"2015/2016","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","5025","","","","0"
"2016/2017","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","5334","","","","0"
"2017/2018","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","6243","","","","0"
"2018/2019","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","6909","","","","0"
"2019/2020","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","7557","","","","0"
"2020/2021","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","7206","","","","0"
"2021/2022","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","7410","","","","0"
"2022/2023","Concordia University, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610350824","37.1.1.1.1.2.3.1","8163","","","","0"
"2009/2010","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","333","","","","0"
"2010/2011","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","360","","","","0"
"2011/2012","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","411","","","","0"
"2012/2013","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","450","","","","0"
"2013/2014","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","507","","","","0"
"2014/2015","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","723","","","","0"
"2015/2016","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","810","","","","0"
"2016/2017","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","1026","","","","0"
"2017/2018","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","1281","","","","0"
"2018/2019","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","1323","","","","0"
"2019/2020","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","1521","","","","0"
"2020/2021","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","2232","","","","0"
"2021/2022","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","2625","","","","0"
"2022/2023","Université du Québec à Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610411120","38.1.1.1.1.2.3.1","2532","","","","0"
"2009/2010","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","1959","","","","0"
"2010/2011","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","1911","","","","0"
"2011/2012","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2094","","","","0"
"2012/2013","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2298","","","","0"
"2013/2014","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2541","","","","0"
"2014/2015","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2898","","","","0"
"2015/2016","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2916","","","","0"
"2016/2017","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2796","","","","0"
"2017/2018","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2991","","","","0"
"2018/2019","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","2955","","","","0"
"2019/2020","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","3321","","","","0"
"2020/2021","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","3030","","","","0"
"2021/2022","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","3294","","","","0"
"2022/2023","Université du Québec à Montréal, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610448857","39.1.1.1.1.2.3.1","3477","","","","0"
"2009/2010","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","129","","","","0"
"2010/2011","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","138","","","","0"
"2011/2012","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","141","","","","0"
"2012/2013","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","171","","","","0"
"2013/2014","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","162","","","","0"
"2014/2015","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","174","","","","0"
"2015/2016","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","303","","","","0"
"2016/2017","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","375","","","","0"
"2017/2018","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","420","","","","0"
"2018/2019","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","390","","","","0"
"2019/2020","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","348","","","","0"
"2020/2021","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","291","","","","0"
"2021/2022","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","369","","","","0"
"2022/2023","Université du Québec en Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610513076","40.1.1.1.1.2.3.1","429","","","","0"
"2009/2010","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","522","","","","0"
"2010/2011","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","603","","","","0"
"2011/2012","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","591","","","","0"
"2012/2013","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","591","","","","0"
"2013/2014","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","606","","","","0"
"2014/2015","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","657","","","","0"
"2015/2016","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","783","","","","0"
"2016/2017","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","804","","","","0"
"2017/2018","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","906","","","","0"
"2018/2019","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","1065","","","","0"
"2019/2020","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","1341","","","","0"
"2020/2021","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","1284","","","","0"
"2021/2022","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","1677","","","","0"
"2022/2023","Université du Québec à Trois-Rivières, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610540149","41.1.1.1.1.2.3.1","1893","","","","0"
"2009/2010","Université du Québec en Outaouais, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610582466","42.1.1.1.1.2.3.1","198","","","","0"
