"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649407","46.1.1.4.1.2.2.1","6","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649410","46.1.1.4.1.2.3.1","27","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Total, program type","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649461","46.1.1.5.1.2.2.1","4143","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Total, program type","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649464","46.1.1.5.1.2.3.1","2265","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Undergraduate program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649623","46.1.8.1.1.2.2.1","3699","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Undergraduate program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649626","46.1.8.1.1.2.3.1","480","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Undergraduate program","Certificate","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649677","46.1.8.3.1.2.2.1","3","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Undergraduate program","Certificate","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649680","46.1.8.3.1.2.3.1","12","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Undergraduate program","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649731","46.1.8.5.1.2.2.1","3672","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Undergraduate program","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649734","46.1.8.5.1.2.3.1","258","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (second cycle)","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649839","46.1.13.1.1.2.2.1","282","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (second cycle)","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649842","46.1.13.1.1.2.3.1","1578","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (second cycle)","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649893","46.1.13.4.1.2.2.1","6","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (second cycle)","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649896","46.1.13.4.1.2.3.1","27","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (second cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610649947","46.1.13.5.1.2.2.1","273","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (second cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610649950","46.1.13.5.1.2.3.1","1548","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (third cycle)","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610650053","46.1.14.1.1.2.2.1","198","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (third cycle)","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610650056","46.1.14.1.1.2.3.1","456","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (third cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610650107","46.1.14.5.1.2.2.1","198","","","","0"
"2022/2023","École de technologie supérieure, Quebec","","Total, field of study","Graduate program (third cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610650110","46.1.14.5.1.2.3.1","456","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661525","47.1.1.1.1.2.2.1","690","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661528","47.1.1.1.1.2.3.1","27","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Certificate","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661587","47.1.1.3.1.2.2.1","252","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Certificate","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661590","47.1.1.3.1.2.3.1","6","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661647","47.1.1.4.1.2.2.1","57","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661650","47.1.1.4.1.2.3.1","6","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661701","47.1.1.5.1.2.2.1","336","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661704","47.1.1.5.1.2.3.1","12","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661811","47.1.1.9.1.2.2.1","21","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661814","47.1.1.9.1.2.3.1","0","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Undergraduate program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661873","47.1.8.1.1.2.2.1","573","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Undergraduate program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661876","47.1.8.1.1.2.3.1","15","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Undergraduate program","Certificate","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661935","47.1.8.3.1.2.2.1","252","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Undergraduate program","Certificate","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661938","47.1.8.3.1.2.3.1","6","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Undergraduate program","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610661995","47.1.8.5.1.2.2.1","300","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Undergraduate program","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610661998","47.1.8.5.1.2.3.1","6","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (second cycle)","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610662103","47.1.13.1.1.2.2.1","90","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (second cycle)","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610662106","47.1.13.1.1.2.3.1","9","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (second cycle)","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610662157","47.1.13.4.1.2.2.1","57","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (second cycle)","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610662160","47.1.13.4.1.2.3.1","6","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (second cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610662211","47.1.13.5.1.2.2.1","30","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (second cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610662214","47.1.13.5.1.2.3.1","3","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (third cycle)","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610662317","47.1.14.1.1.2.2.1","3","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (third cycle)","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610662320","47.1.14.1.1.2.3.1","3","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (third cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610662361","47.1.14.5.1.2.2.1","3","","","","0"
"2022/2023","Télé-université, Quebec","","Total, field of study","Graduate program (third cycle)","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610662364","47.1.14.5.1.2.3.1","3","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610683781","48.1.1.1.1.2.2.1","1827","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610683784","48.1.1.1.1.2.3.1","117","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610683835","48.1.1.4.1.2.2.1","1665","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610683838","48.1.1.4.1.2.3.1","72","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610683941","48.1.1.9.1.2.2.1","117","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610683944","48.1.1.9.1.2.3.1","3","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610684077","48.1.4.1.1.2.2.1","1035","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610684080","48.1.4.1.1.2.3.1","114","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610684131","48.1.4.4.1.2.2.1","987","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610684134","48.1.4.4.1.2.3.1","72","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610684237","48.1.6.1.1.2.2.1","690","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610684240","48.1.6.1.1.2.3.1","0","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610684289","48.1.6.4.1.2.2.1","675","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610684292","48.1.6.4.1.2.3.1","0","","","","0"
"2022/2023","CÉGEP d'Abitibi-Témiscamingue, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610684340","48.1.6.9.1.2.2.1","12","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695453","49.1.1.1.1.2.2.1","7053","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695456","49.1.1.1.1.2.3.1","129","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695507","49.1.1.4.1.2.2.1","6165","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695510","49.1.1.4.1.2.3.1","126","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695615","49.1.1.9.1.2.2.1","423","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695618","49.1.1.9.1.2.3.1","0","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695777","49.1.4.1.1.2.2.1","4554","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695780","49.1.4.1.1.2.3.1","96","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695831","49.1.4.4.1.2.2.1","4092","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695834","49.1.4.4.1.2.3.1","93","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695939","49.1.6.1.1.2.2.1","2073","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695942","49.1.6.1.1.2.3.1","33","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610695993","49.1.6.4.1.2.2.1","2073","","","","0"
"2022/2023","CÉGEP d'Ahuntsic, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610695996","49.1.6.4.1.2.3.1","33","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709195","50.1.1.1.1.2.2.1","3021","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709198","50.1.1.1.1.2.3.1","156","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709249","50.1.1.4.1.2.2.1","2532","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709252","50.1.1.4.1.2.3.1","153","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709357","50.1.1.9.1.2.2.1","237","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709360","50.1.1.9.1.2.3.1","3","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709505","50.1.4.1.1.2.2.1","1650","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709508","50.1.4.1.1.2.3.1","138","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709559","50.1.4.4.1.2.2.1","1395","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709562","50.1.4.4.1.2.3.1","138","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709667","50.1.6.1.1.2.2.1","1134","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709670","50.1.6.1.1.2.3.1","18","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610709721","50.1.6.4.1.2.2.1","1134","","","","0"
"2022/2023","CÉGEP André-Laurendeau, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610709724","50.1.6.4.1.2.3.1","18","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718111","51.1.1.1.1.2.2.1","3915","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610718114","51.1.1.1.1.2.3.1","72","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718165","51.1.1.4.1.2.2.1","3189","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610718168","51.1.1.4.1.2.3.1","66","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718273","51.1.1.9.1.2.2.1","96","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718429","51.1.4.1.1.2.2.1","1623","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610718432","51.1.4.1.1.2.3.1","60","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718483","51.1.4.4.1.2.2.1","990","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610718486","51.1.4.4.1.2.3.1","54","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718591","51.1.6.1.1.2.2.1","2196","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610718594","51.1.6.1.1.2.3.1","12","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610718645","51.1.6.4.1.2.2.1","2196","","","","0"
"2022/2023","CÉGEP de Bois-de-Boulogne, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610718648","51.1.6.4.1.2.3.1","12","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610725955","52.1.1.1.1.2.2.1","1815","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610725958","52.1.1.1.1.2.3.1","225","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726009","52.1.1.4.1.2.2.1","1575","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610726012","52.1.1.4.1.2.3.1","210","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726117","52.1.1.9.1.2.2.1","132","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610726120","52.1.1.9.1.2.3.1","3","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726273","52.1.4.1.1.2.2.1","1113","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610726276","52.1.4.1.1.2.3.1","204","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726327","52.1.4.4.1.2.2.1","1005","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610726330","52.1.4.4.1.2.3.1","192","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726435","52.1.6.1.1.2.2.1","576","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610726438","52.1.6.1.1.2.3.1","15","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726487","52.1.6.4.1.2.2.1","570","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610726490","52.1.6.4.1.2.3.1","15","","","","0"
"2022/2023","CÉGEP de Chicoutimi, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610726536","52.1.6.9.1.2.2.1","6","","","","0"
"2022/2023","Collège Dawson, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610736970","53.1.1.1.1.2.2.1","8253","","","","0"
"2022/2023","Collège Dawson, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610736974","53.1.1.1.1.2.3.1","210","","","","0"
"2022/2023","Collège Dawson, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610737032","53.1.1.4.1.2.2.1","7572","","","","0"
